KATEGORI,NAMA INSTANSI,PROVINSI,KABUPATEN,KECAMATAN,TOTAL BELANJA,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,VISIT/CANVAS,KETERANGAN,ALAMAT,HUT
SMK SWASTA,SMK AL MUBTADI-IN CANDIMULYO,JAWA TENGAH,MAGELANG,CANDIMULYO,0,0,0,0,0,0,0,0,0,0,0,,,,
SMK SWASTA,SMK AL QUR`AN DAN DAKWAH ALAM SECANG,JAWA TENGAH,MAGELANG,SECANG,0,0,0,0,0,0,0,0,0,0,0,,,,
SMK SWASTA,SMK AL-ASYRAF,JAWA TENGAH,MAGELANG,BANDONGAN,0,0,0,0,0,0,0,0,0,0,0,,,,
SMK SWASTA,SMK AL-HUDA SALAMAN,JAWA TENGAH,MAGELANG,SALAMAN,0,0,0,0,0,0,0,0,0,0,0,,,,
SMK SWASTA,SMK AL-QODIRIYAH WINDUSARI,JAWA TENGAH,MAGELANG,WINDUSARI,0,0,0,0,0,0,0,0,0,0,0,,,,
SMK SWASTA,SMK BUMANTARA MUNTILAN,JAWA TENGAH,MAGELANG,MUNTILAN,0,0,0,0,0,0,0,0,0,0,0,,,,
SMK SWASTA,SMK ISLAM SECANG,JAWA TENGAH,MAGELANG,SECANG,429.948.600,19.010.000,35.495.000,30.065.000,2.480.000,36.475.000,16.570.000,218.569.600,31.384.000,32.425.000,7.475.000,,,,
SMK SWASTA,SMK ISLAM SUDIRMAN GRABAG,JAWA TENGAH,MAGELANG,GRABAG,156.326.860,0,0,0,25.125.000,1.280.000,0,19.571.860,14.400.000,15.500.000,80.450.000,,,,
SMK SWASTA,SMK ISLAM TERPADU IHSANUL FIKRI,JAWA TENGAH,MAGELANG,MUNGKID,15.185.000,15.185.000,0,0,0,0,0,0,0,0,0,,,,
SMK SWASTA,SMK MA ARIF BOROBUDUR,JAWA TENGAH,MAGELANG,BOROBUDUR,0,0,0,0,0,0,0,0,0,0,0,,,,
SMK SWASTA,SMA MA'ARIF KOTA MUNGKID,JAWA TENGAH,MAGELANG,MUNGKID,9.930.000,0,0,0,9.930.000,0,0,0,0,0,0,,,,
SMK SWASTA,SMK MA'ARIF TEGALREJO,JAWA TENGAH,MAGELANG,TEGALREJO,59.025.000,0,0,9.675.000,9.300.000,40.050.000,0,0,0,0,0,,,,
SMK SWASTA,SMK MA'ARIF WALISONGO KAJORAN,JAWA TENGAH,MAGELANG,KAJORAN,0,0,0,0,0,0,0,0,0,0,0,,,,
SMK SWASTA,SMK MAARIF 1 NGLUWAR,JAWA TENGAH,MAGELANG,NGLUWAR,0,0,0,0,0,0,0,0,0,0,0,,,,
SMK SWASTA,SMK MAARIF DARUL MUHTADIN WONOROTO,JAWA TENGAH,MAGELANG,WINDUSARI,0,0,0,0,0,0,0,0,0,0,0,,,,
SMK SWASTA,SMK MAARIF KOTA MUNGKID,JAWA TENGAH,MAGELANG,MERTOYUDAN,0,0,0,0,0,0,0,0,0,0,0,,,,
SMK SWASTA,SMK MAARIF SALAM,JAWA TENGAH,MAGELANG,SALAM,0,0,0,0,0,0,0,0,0,0,0,,,,
SMK SWASTA,SMK MUHAMMADIYAH 1 BOROBUDUR,JAWA TENGAH,MAGELANG,BOROBUDUR,226.331.700,109.745.000,20.115.000,15.550.000,11.005.000,14.615.000,0,24.811.100,20.848.050,4.112.550,5.530.000,,,,
SMK SWASTA,SMK MUHAMMADIYAH 1 MERTOYUDAN,JAWA TENGAH,MAGELANG,MERTOYUDAN,0,0,0,0,0,0,0,0,0,0,0,,,,
SMK SWASTA,SMK MUHAMMADIYAH 1 MUNTILAN,JAWA TENGAH,MAGELANG,MUNTILAN,1.541.657.500,0,0,28.870.000,0,0,0,111.967.000,209.450.000,769.425.500,421.945.000,25/09/2024,VISIT,,
SMK SWASTA,SMK MUHAMMADIYAH 1 SALAM,JAWA TENGAH,MAGELANG,SALAM,28.360.000,0,5.700.000,5.760.000,0,0,16.900.000,0,0,0,0,30/11/2021,,,
SMK SWASTA,SMK MUHAMMADIYAH 2 BOROBUDUR,JAWA TENGAH,MAGELANG,BOROBUDUR,0,0,0,0,0,0,0,0,0,0,0,,,,
SMK SWASTA,SMK MUHAMMADIYAH 2 MERTOYUDAN,JAWA TENGAH,MAGELANG,MERTOYUDAN,12.650.000,300.000,0,12.350.000,0,0,0,0,0,0,0,,,,
SMK SWASTA,SMK MUHAMMADIYAH 2 MUNTILAN,JAWA TENGAH,MAGELANG,MUNTILAN,0,0,0,0,0,0,0,0,0,0,0,25/09/2024,CANVAS,,
SMK SWASTA,SMK MUHAMMADIYAH 2 SALAM,JAWA TENGAH,MAGELANG,SALAM,101.470.000,2.500.000,1.015.000,24.330.000,33.175.000,0,5.450.000,5.460.000,29.540.000,0,0,,,,
SMK SWASTA,SMK MUHAMMADIYAH BANDONGAN,JAWA TENGAH,MAGELANG,BANDONGAN,895.815.850,0,0,0,40.020.000,8.820.000,105.610.000,522.016.350,62.025.000,146.350.000,10.974.500,,,,
SMK SWASTA,SMK MUHAMMADIYAH DUKUN,JAWA TENGAH,MAGELANG,DUKUN,31.115.000,0,0,0,0,31.115.000,0,0,0,0,0,,,,
SMK SWASTA,SMK MUHAMMADIYAH MUNGKID,JAWA TENGAH,MAGELANG,MUNGKID,37.690.000,635.000,2.580.000,2.440.000,8.160.000,0,18.785.000,5.090.000,0,0,0,,,,
SMK SWASTA,SMK MUHAMMADIYAH PAYAMAN SECANG,JAWA TENGAH,MAGELANG,SECANG,0,0,0,0,0,0,0,0,0,0,0,,,,
SMK SWASTA,SMK MUHAMMADIYAH SALAMAN,JAWA TENGAH,MAGELANG,SALAMAN,6.600.000,6.600.000,0,0,0,0,0,0,0,0,0,,,,
SMK SWASTA,SMK MUHAMMADIYAH SAWANGAN,JAWA TENGAH,MAGELANG,SAWANGAN,0,0,0,0,0,0,0,0,0,0,0,,,,
SMK SWASTA,SMK NURUL IMAN,JAWA TENGAH,MAGELANG,MUNTILAN,29.665.000,23.600.000,3.460.000,0,0,0,0,2.605.000,0,0,0,,,,
SMK SWASTA,SMK PANGUDI LUHUR MUNTILAN,JAWA TENGAH,MAGELANG,MUNTILAN,303.638.500,970.000,5.125.000,121.145.000,34.210.000,32.505.000,10.100.000,32.948.500,37.435.000,17.600.000,11.600.000,,,,
SMK SWASTA,SMK PURNAMA TEMPURAN,JAWA TENGAH,MAGELANG,TEMPURAN,199.480.000,0,166.700.000,11.880.000,0,10.650.000,0,10.250.000,0,0,0,,,,
SMK SWASTA,SMK PUTRA BANGSA SALAMAN,JAWA TENGAH,MAGELANG,SALAMAN,6.235.000,0,0,6.235.000,0,0,0,0,0,0,0,,,,
SMK SWASTA,SMK SANJAYA MUNTILAN,JAWA TENGAH,MAGELANG,MUNTILAN,0,0,0,0,0,0,0,0,0,0,0,,,,
SMK SWASTA,SMK SATYA PRATAMA SALAMAN,JAWA TENGAH,MAGELANG,SALAMAN,0,0,0,0,0,0,0,0,0,0,0,,,,
SMK SWASTA,SMK SYUBBANUL WATHON TEGALREJO,JAWA TENGAH,MAGELANG,TEGALREJO,1.213.239.035,0,0,0,0,0,103.208.135,224.067.600,28.760.100,554.473.200,302.730.000,,,,
SMK SWASTA,SMK SYUBBANUL WATHON SECANG,JAWA TENGAH,MAGELANG,SECANG,1.321.350.900,151.885.000,21.425.000,211.465.000,477.960.000,122.825.000,184.925.000,55.050.900,82.895.000,12.920.000,0,,,,
SMK SWASTA,SMK SYUBBANUL WATHON TEGALREJO,JAWA TENGAH,MAGELANG,TEGALREJO,1.213.239.035,0,0,0,0,0,103.208.135,224.067.600,28.760.100,554.473.200,302.730.000,,,,
SMK SWASTA,SMK WIDYA TEKNIK KALIANGKRIK,JAWA TENGAH,MAGELANG,KALIANGKRIK,93.858.000,0,75.768.000,18.090.000,0,0,0,0,0,0,0,,,,
SMK SWASTA,SMK YPT MUNTILAN,JAWA TENGAH,MAGELANG,MUNTILAN,0,0,0,0,0,0,0,0,0,0,0,,,,
SMK SWASTA,SMK BATIK PERBAIK PURWOREJO,JAWA TENGAH,PURWOREJO,PURWOREJO,698.668.000,211.160.000,69.990.000,74.285.000,25.710.000,39.110.000,131.340.000,92.638.000,45.605.000,8.830.000,0,,,,
SMK SWASTA,SMK TI KARTIKA CENDEKIA PURWOREJO,JAWA TENGAH,PURWOREJO,PURWOREJO,571.779.072,0,53.410.000,33.570.000,17.780.000,16.515.000,239.889.000,196.307.001,6.068.071,8.240.000,0,,,,
SMK SWASTA,SMK WIDYA KUTOARJO,JAWA TENGAH,PURWOREJO,KUTOARJO,188.155.000,17.250.000,99.470.000,3.610.000,15.925.000,16.590.000,12.210.000,500.000,3.100.000,19.500.000,0,,,,
SMK SWASTA,SMK YPE SAWUNGGALIH,JAWA TENGAH,PURWOREJO,DALEMAN,2.125.528.552,10.000,291.420.000,247.795.000,272.529.000,216.843.000,304.925.002,305.716.550,180.325.000,264.815.000,41.150.000,,,,
SMK SWASTA,SMK YPT PURWOREJO,JAWA TENGAH,PURWOREJO,PURWOREJO,65.541.300,0,0,0,10.775.000,29.305.000,3.005.000,12.021.300,1.375.000,9.060.000,0,,,,
SMK SWASTA,SMK 17 1 SEYEGAN,DI YOGYAKARTA,SLEMAN,SEYEGAN,0,0,0,0,0,0,0,0,0,0,0,22/06/2023,,,
SMK SWASTA,SMK ASSALAFIYYAH SLEMAN,DI YOGYAKARTA,SLEMAN,GAMPING,140.825.000,0,0,105.000.000,25.700.000,0,0,0,10.125.000,0,0,,,,
SMK SWASTA,SMK BINA HARAPAN,DI YOGYAKARTA,SLEMAN,NGAGLIK,0,0,0,0,0,0,0,0,0,0,0,,,,
SMK SWASTA,SMK BUDI MULIA DUA,DI YOGYAKARTA,SLEMAN,NGEMPLAK,15.695.000,0,0,0,0,0,0,0,1.370.000,12.250.000,2.075.000,,,,
SMK SWASTA,SMK DIPONEGORO DEPOK,DI YOGYAKARTA,SLEMAN,DEPOK,0,0,0,0,0,0,0,0,0,0,0,,,,
SMK SWASTA,SMK DIRGANTARA PUTRA BANGSA,DI YOGYAKARTA,SLEMAN,DEPOK,0,0,0,0,0,0,0,0,0,0,0,16/01/2023,,,
SMK SWASTA,SMK HAMONG PUTERA 1 PAKEM,DI YOGYAKARTA,SLEMAN,PAKEM,0,0,0,0,0,0,0,0,0,0,0,24/01/2023,,,
SMK SWASTA,SMK HAMONG PUTERA 2 PAKEM,DI YOGYAKARTA,SLEMAN,PAKEM,0,0,0,0,0,0,0,0,0,0,0,,,,
SMK SWASTA,SMK INSAN CENDEKIA,DI YOGYAKARTA,SLEMAN,TURI,0,0,0,0,0,0,0,0,0,0,0,27/07/2023,,,
SMK SWASTA,SMK ISLAM MOYUDAN,DI YOGYAKARTA,SLEMAN,MOYUDAN,0,0,0,0,0,0,0,0,0,0,0,,,,
SMK SWASTA,SMK KANISIUS 1 PAKEM,DI YOGYAKARTA,SLEMAN,PAKEM,0,0,0,0,0,0,0,0,0,0,0,14/12/2021,,,
SMK SWASTA,SMK KARYA RINI SLEMAN,DI YOGYAKARTA,SLEMAN,DEPOK,0,0,0,0,0,0,0,0,0,0,0,,,,
SMK SWASTA,SMK KESEHATAN BINATAMA,DI YOGYAKARTA,SLEMAN,MLATI,0,0,0,0,0,0,0,0,0,0,0,,,,
SMK SWASTA,SMK KESEHATAN SADEWA,DI YOGYAKARTA,SLEMAN,DEPOK,0,0,0,0,0,0,0,0,0,0,0,,,,
SMK SWASTA,SMK MA'ARIF 1 SLEMAN,DI YOGYAKARTA,SLEMAN,SEYEGAN,0,0,0,0,0,0,0,0,0,0,0,,,,
SMK SWASTA,SMK MA'ARIF 2 SLEMAN,DI YOGYAKARTA,SLEMAN,TEMPEL,0,0,0,0,0,0,0,0,0,0,0,07/08/2023,,,
SMK SWASTA,SMK MUDA PATRIA SLEMAN,DI YOGYAKARTA,SLEMAN,KALASAN,0,0,0,0,0,0,0,0,0,0,0,,,,
SMK SWASTA,SMK MUHAMMADIYAH 1 KALASAN,DI YOGYAKARTA,SLEMAN,KALASAN,0,0,0,0,0,0,0,0,0,0,0,,,,
SMK SWASTA,SMK MUHAMMADIYAH 1 MOYUDAN,DI YOGYAKARTA,SLEMAN,MOYUDAN,93.373.900,0,32.385.000,22.840.000,18.745.000,1.495.000,16.943.900,0,0,0,965.000,10/07/2023,,,
SMK SWASTA,SMK MUHAMMADIYAH 1 SLEMAN,DI YOGYAKARTA,SLEMAN,SLEMAN,18.050.000,0,0,0,0,0,0,0,0,0,18.050.000,21/03/2024,,,
SMK SWASTA,SMK MUHAMMADIYAH 1 TEMPEL,DI YOGYAKARTA,SLEMAN,TEMPEL,0,0,0,0,0,0,0,0,0,0,0,06/01/2022,,,
SMK SWASTA,SMK MUHAMMADIYAH 1 TURI,DI YOGYAKARTA,SLEMAN,TURI,1.730.000,0,0,0,0,0,0,0,0,1.730.000,0,31/10/2024,CANVAS,,
SMK SWASTA,SMK MUHAMMADIYAH 2 MOYUDAN,DI YOGYAKARTA,SLEMAN,MOYUDAN,0,0,0,0,0,0,0,0,0,0,0,19/03/2024,,,
SMK SWASTA,SMK MUHAMMADIYAH 2 SLEMAN,DI YOGYAKARTA,SLEMAN,SLEMAN,0,0,0,0,0,0,0,0,0,0,0,,,,
SMK SWASTA,SMK MUHAMMADIYAH 2 TEMPEL,DI YOGYAKARTA,SLEMAN,TEMPEL,0,0,0,0,0,0,0,0,0,0,0,04/05/2023,,,
SMK SWASTA,SMK MUHAMMADIYAH 2 TURI,DI YOGYAKARTA,SLEMAN,TURI,0,0,0,0,0,0,0,0,0,0,0,04/04/2023,,,
SMK SWASTA,SMK MUHAMMADIYAH BERBAH,DI YOGYAKARTA,SLEMAN,BERBAH,101.204.500,0,0,0,19.334.500,62.570.000,0,0,0,19.300.000,0,12/01/2023,,,
SMK SWASTA,SMK MUHAMMADIYAH CANGKRINGAN,DI YOGYAKARTA,SLEMAN,CANGKRINGAN,0,0,0,0,0,0,0,0,0,0,0,26/06/2023,,,
SMK SWASTA,SMK MUHAMMADIYAH GAMPING,DI YOGYAKARTA,SLEMAN,GAMPING,99.404.000,0,0,0,0,0,0,0,66.944.000,32.460.000,0,05/08/2024,VISIT,,
SMK SWASTA,SMK MUHAMMADIYAH MINGGIR,DI YOGYAKARTA,SLEMAN,MINGGIR,8.810.000,0,0,0,0,8.510.000,0,300.000,0,0,0,25/01/2022,,,
SMK SWASTA,SMK MUHAMMADIYAH MLATI,DI YOGYAKARTA,SLEMAN,MLATI,0,0,0,0,0,0,0,0,0,0,0,,,,
SMK SWASTA,SMK MUHAMMADIYAH PAKEM,DI YOGYAKARTA,SLEMAN,PAKEM,234.296.000,0,0,0,0,0,52.400.000,28.400.000,28.151.000,59.339.000,66.006.000,13/02/2024,,,
SMK SWASTA,SMK MUHAMMADIYAH PRAMBANAN,DI YOGYAKARTA,SLEMAN,PRAMBANAN,55.110.000,0,0,0,10.225.000,0,340.000,0,41.800.000,220.000,2.525.000,12/09/2023,,,
SMK SWASTA,SMK MUHAMMADIYAH SEYEGAN,DI YOGYAKARTA,SLEMAN,SEYEGAN,0,0,0,0,0,0,0,0,0,0,0,07/12/2021,,,
SMK SWASTA,SMK NASIONAL BERBAH,DI YOGYAKARTA,SLEMAN,BERBAH,109.770.501,0,0,875.000,14.094.000,585.000,150.000,77.821.501,14.225.000,2.020.000,0,11/11/2024,VISIT,,
SMK SWASTA,SMK PEMBAHARUAN INDONESIA SLEMAN,DI YOGYAKARTA,SLEMAN,TEMPEL,0,0,0,0,0,0,0,0,0,0,0,05/09/2023,,,
SMK SWASTA,SMK PENERBANGAN AAG ADISUTJIPTO,DI YOGYAKARTA,SLEMAN,DEPOK,0,0,0,0,0,0,0,0,0,0,0,12/01/2023,,,
SMK SWASTA,SMK PI AMBARUKMO 1,DI YOGYAKARTA,SLEMAN,DEPOK,0,0,0,0,0,0,0,0,0,0,0,,,,
SMK SWASTA,SMK PIRI SLEMAN,DI YOGYAKARTA,SLEMAN,NGAGLIK,0,0,0,0,0,0,0,0,0,0,0,,,,
SMK SWASTA,SMK PUTRA SAMODERA YOGYAKARTA,DI YOGYAKARTA,SLEMAN,GAMPING,5.700.000,0,0,0,0,0,0,0,0,5.700.000,0,,,,
SMK SWASTA,SMK SANJAYA PAKEM,DI YOGYAKARTA,SLEMAN,PAKEM,810.000,0,0,0,0,0,0,0,650.000,160.000,0,31/10/2024,CANVAS,,
SMK SWASTA,SMK SOSIAL ISLAM 1 PRAMBANAN,DI YOGYAKARTA,SLEMAN,PRAMBANAN,0,0,0,0,0,0,0,0,0,0,0,22/05/2023,,,
SMK SWASTA,SMK SULAIMAN SLEMAN,DI YOGYAKARTA,SLEMAN,SLEMAN,0,0,0,0,0,0,0,0,0,0,0,13/07/2023,,,
SMK SWASTA,SMK TAMAN KARYA MADYA,DI YOGYAKARTA,SLEMAN,NGEMPLAK,6.474.250,0,2.565.000,0,0,745.000,750.000,0,2.414.250,0,0,11/07/2023,,,
SMK SWASTA,SMK TRISULA 1 DEPOK,DI YOGYAKARTA,SLEMAN,DEPOK,10.155.000,0,0,0,0,10.060.000,95.000,0,0,0,0,,,,
SMK SWASTA,SMK YAPEMDA 1 SLEMAN,DI YOGYAKARTA,SLEMAN,BERBAH,0,0,0,0,0,0,0,0,0,0,0,,,,
SMK SWASTA,SMK YPKK 1 SLEMAN,DI YOGYAKARTA,SLEMAN,GAMPING,0,0,0,0,0,0,0,0,0,0,0,03/08/2023,,,
SMK SWASTA,SMK YPKK 2 SLEMAN,DI YOGYAKARTA,SLEMAN,SLEMAN,0,0,0,0,0,0,0,0,0,0,0,,,,
SMK SWASTA,SMK YPKK 3 SLEMAN,DI YOGYAKARTA,SLEMAN,DEPOK,0,0,0,0,0,0,0,0,0,0,0,,,,
SMK SWASTA,SMK YPPN SLEMAN,DI YOGYAKARTA,SLEMAN,NGAGLIK,0,0,0,0,0,0,0,0,0,0,0,,,,
SMK SWASTA,SMKS DIRGANTARA PUTRA BANGSA,DI YOGYAKARTA,SLEMAN,MLATI,0,0,0,0,0,0,0,0,0,0,0,,,,
SMK SWASTA,SMK MUHAMMADIYAH WATUKELIR,JAWA TENGAH,SUKOHARJO,WERU,321.713.650,0,57.180.000,63.355.000,76.350.000,32.018.000,18.470.000,71.240.650,3.100.000,0,0,,,,
SMK SWASTA,SMK TAKHASSUS AL QUR'AN,JAWA TENGAH,WONOSOBO,MOJOTENGAH,836.328.000,165.395.000,415.062.000,79.696.000,80.805.000,50.470.000,0,13.200.000,27.450.000,4.250.000,0,,,,
PEMDA,KECAMATAN BAMBANGLIPURO,DI YOGYAKARTA,BANTUL,BAMBANGLIPURO,0,0,0,0,0,0,0,0,0,0,0,07/08/2023,,,
PEMDA,KALURAHAN MULYODADI,DI YOGYAKARTA,BANTUL,BAMBANGLIPURO,0,0,0,0,0,0,0,0,0,0,0,11/07/2024,CANVAS,,
PEMDA,KALURAHAN SIDOMULYO,DI YOGYAKARTA,BANTUL,BAMBANGLIPURO,0,0,0,0,0,0,0,0,0,0,0,11/07/2024,CANVAS,,
PEMDA,KALURAHAN SUMBERMULYO,DI YOGYAKARTA,BANTUL,BAMBANGLIPURO,0,0,0,0,0,0,0,0,0,0,0,30/04/2024,,,
PEMDA,KECAMATAN BANGUNTAPAN,DI YOGYAKARTA,BANTUL,BANGUNTAPAN,0,0,0,0,0,0,0,0,0,0,0,07/08/2023,,,
PEMDA,KALURAHAN BANGUNTAPAN,DI YOGYAKARTA,BANTUL,BANGUNTAPAN,59.104.000,0,0,0,0,0,0,0,0,59.104.000,0,05/12/2024,VISIT,,
PEMDA,KALURAHAN BATURETNO,DI YOGYAKARTA,BANTUL,BANGUNTAPAN,38.300.000,0,0,0,0,0,0,0,0,38.300.000,0,31/12/2024,VISIT,,
PEMDA,KALURAHAN JAGALAN,DI YOGYAKARTA,BANTUL,BANGUNTAPAN,7.000.000,0,0,0,0,0,0,0,0,7.000.000,0,17/07/2024,CANVAS,,
PEMDA,KALURAHAN JAMBIDAN,DI YOGYAKARTA,BANTUL,BANGUNTAPAN,0,0,0,0,0,0,0,0,0,0,0,08/07/2024,CANVAS,,
PEMDA,KALURAHAN POTORONO,DI YOGYAKARTA,BANTUL,BANGUNTAPAN,0,0,0,0,0,0,0,0,0,0,0,08/07/2024,CANVAS,,
PEMDA,KALURAHAN SINGOSAREN,DI YOGYAKARTA,BANTUL,BANGUNTAPAN,0,0,0,0,0,0,0,0,0,0,0,08/07/2024,CANVAS,,
PEMDA,KALURAHAN TAMANAN,DI YOGYAKARTA,BANTUL,BANGUNTAPAN,84.597.184,0,0,0,0,0,0,0,0,57.822.184,26.775.000,09/12/2024,VISIT,,
PEMDA,KALURAHAN WIROKERTEN,DI YOGYAKARTA,BANTUL,BANGUNTAPAN,102.952.243,0,0,0,0,0,0,0,57.987.665,0,44.964.578,02/01/2024,,,
PEMDA,KECAMATAN BANTUL,DI YOGYAKARTA,BANTUL,BANTUL,0,0,0,0,0,0,0,0,0,0,0,01/08/2023,,,
PEMDA,KALURAHAN BANTUL,DI YOGYAKARTA,BANTUL,BANTUL,0,0,0,0,0,0,0,0,0,0,0,11/07/2024,CANVAS,,
PEMDA,KALURAHAN PALBAPANG,DI YOGYAKARTA,BANTUL,BANTUL,0,0,0,0,0,0,0,0,0,0,0,11/07/2024,CANVAS,,
PEMDA,KALURAHAN RINGINHARJO,DI YOGYAKARTA,BANTUL,BANTUL,0,0,0,0,0,0,0,0,0,0,0,30/04/2024,,,
PEMDA,KALURAHAN SABDODADI,DI YOGYAKARTA,BANTUL,BANTUL,0,0,0,0,0,0,0,0,0,0,0,11/07/2024,CANVAS,,
PEMDA,KALURAHAN TRIRENGGO,DI YOGYAKARTA,BANTUL,BANTUL,0,0,0,0,0,0,0,0,0,0,0,11/07/2024,CANVAS,,
PEMDA,KALURAHAN MANGUNAN,DI YOGYAKARTA,BANTUL,DLINGO,0,0,0,0,0,0,0,0,0,0,0,28/09/2024,VISIT,,
PEMDA,KALURAHAN DLINGO,DI YOGYAKARTA,BANTUL,DLINGO,0,0,0,0,0,0,0,0,0,0,0,18/07/2024,CANVAS,,
PEMDA,KALURAHAN JATIMULYO,DI YOGYAKARTA,BANTUL,DLINGO,0,0,0,0,0,0,0,0,0,0,0,18/07/2024,CANVAS,,
PEMDA,KALURAHAN MUNTUK,DI YOGYAKARTA,BANTUL,DLINGO,0,0,0,0,0,0,0,0,0,0,0,18/07/2024,CANVAS,,
PEMDA,KALURAHAN TEMUWUH,DI YOGYAKARTA,BANTUL,DLINGO,0,0,0,0,0,0,0,0,0,0,0,18/07/2024,CANVAS,,
PEMDA,KALURAHAN TERONG,DI YOGYAKARTA,BANTUL,DLINGO,0,0,0,0,0,0,0,0,0,0,0,18/07/2024,CANVAS,,
PEMDA,KECAMATAN DLINGO,DI YOGYAKARTA,BANTUL,DLINGO,0,0,0,0,0,0,0,0,0,0,0,,,,
PEMDA,KECAMATAN IMOGIRI,DI YOGYAKARTA,BANTUL,IMOGIRI,0,0,0,0,0,0,0,0,0,0,0,01/08/2023,,,
PEMDA,KALURAHAN GIRIREJO,DI YOGYAKARTA,BANTUL,IMOGIRI,33.200.000,0,0,0,0,0,0,0,0,26.300.000,6.900.000,02/08/2024,VISIT,,
PEMDA,KALURAHAN IMOGIRI,DI YOGYAKARTA,BANTUL,IMOGIRI,0,0,0,0,0,0,0,0,0,0,0,15/07/2024,CANVAS,,
PEMDA,KALURAHAN KARANGTALUN,DI YOGYAKARTA,BANTUL,IMOGIRI,0,0,0,0,0,0,0,0,0,0,0,11/09/2023,,,
PEMDA,KALURAHAN KARANGTENGAH,DI YOGYAKARTA,BANTUL,IMOGIRI,0,0,0,0,0,0,0,0,0,0,0,15/07/2024,CANVAS,,
PEMDA,KALURAHAN KEBONAGUNG,DI YOGYAKARTA,BANTUL,IMOGIRI,0,0,0,0,0,0,0,0,0,0,0,15/07/2024,CANVAS,,
PEMDA,KALURAHAN SRIHARJO,DI YOGYAKARTA,BANTUL,IMOGIRI,0,0,0,0,0,0,0,0,0,0,0,15/07/2024,CANVAS,,
PEMDA,KALURAHAN WUKIRSARI,DI YOGYAKARTA,BANTUL,IMOGIRI,98.140.000,0,0,0,0,0,0,0,0,0,98.140.000,15/07/2024,CANVAS,,
PEMDA,KALURAHAN SELOPAMIORO,DI YOGYAKARTA,BANTUL,IMOGIRI,0,0,0,0,0,0,0,0,0,0,0,16/07/2024,CANVAS,,
PEMDA,KALURAHAN SUMBERAGUNG,DI YOGYAKARTA,BANTUL,JETIS,0,0,0,0,0,0,0,0,0,0,0,22/07/2024,CANVAS,,
PEMDA,KECAMATAN JETIS,DI YOGYAKARTA,BANTUL,JETIS,5.796.725,0,5.796.725,0,0,0,0,0,0,0,0,01/08/2023,,,
PEMDA,KALURAHAN CANDEN,DI YOGYAKARTA,BANTUL,JETIS,0,0,0,0,0,0,0,0,0,0,0,22/07/2024,CANVAS,,
PEMDA,KALURAHAN PATALAN,DI YOGYAKARTA,BANTUL,JETIS,0,0,0,0,0,0,0,0,0,0,0,09/11/2023,,,
PEMDA,KALURAHAN TRIMULYO,DI YOGYAKARTA,BANTUL,JETIS,0,0,0,0,0,0,0,0,0,0,0,09/11/2023,,,
PEMDA,KECAMATAN KASIHAN,DI YOGYAKARTA,BANTUL,KASIHAN,0,0,0,0,0,0,0,0,0,0,0,01/08/2023,,,
PEMDA,KALURAHAN BANGUNJIWO,DI YOGYAKARTA,BANTUL,KASIHAN,136.975.000,0,0,0,0,0,0,0,0,94.375.000,42.600.000,09/08/2024,VISIT,,
PEMDA,KALURAHAN NGESTIHARJO,DI YOGYAKARTA,BANTUL,KASIHAN,40.987.056,0,0,0,0,0,37.550.000,0,0,0,3.437.056,11/07/2024,CANVAS,,
PEMDA,KALURAHAN TAMANTIRTO,DI YOGYAKARTA,BANTUL,KASIHAN,50.585.450,0,0,0,0,0,0,0,0,1.175.000,49.410.450,22/11/2024,VISIT,,
PEMDA,KALURAHAN TIRTONIRMOLO,DI YOGYAKARTA,BANTUL,KASIHAN,0,0,0,0,0,0,0,0,0,0,0,11/07/2024,CANVAS,,
PEMDA,KECAMATAN KRETEK,DI YOGYAKARTA,BANTUL,KRETEK,0,0,0,0,0,0,0,0,0,0,0,07/08/2023,,,
PEMDA,KALURAHAN DONOTIRTO,DI YOGYAKARTA,BANTUL,KRETEK,0,0,0,0,0,0,0,0,0,0,0,16/07/2024,CANVAS,,
PEMDA,KALURAHAN PARANGTRITIS,DI YOGYAKARTA,BANTUL,KRETEK,0,0,0,0,0,0,0,0,0,0,0,16/07/2024,CANVAS,,
PEMDA,KALURAHAN TIRTOHARGO,DI YOGYAKARTA,BANTUL,KRETEK,0,0,0,0,0,0,0,0,0,0,0,16/07/2024,CANVAS,,
PEMDA,KALURAHAN TIRTOMULYO,DI YOGYAKARTA,BANTUL,KRETEK,0,0,0,0,0,0,0,0,0,0,0,16/07/2024,CANVAS,,
PEMDA,KALURAHAN TIRTOSARI,DI YOGYAKARTA,BANTUL,KRETEK,0,0,0,0,0,0,0,0,0,0,0,16/07/2024,CANVAS,,
PEMDA,KALURAHAN GUWOSARI,DI YOGYAKARTA,BANTUL,PAJANGAN,160.000.000,0,0,0,0,0,0,160.000.000,0,0,0,,,,
PEMDA,KALURAHAN TRIWIDADI,DI YOGYAKARTA,BANTUL,PAJANGAN,0,0,0,0,0,0,0,0,0,0,0,29/07/2024,CANVAS,,
PEMDA,KECAMATAN PAJANGAN,DI YOGYAKARTA,BANTUL,PAJANGAN,0,0,0,0,0,0,0,0,0,0,0,,,,
PEMDA,KALURAHAN SENDANGSARI,DI YOGYAKARTA,BANTUL,PAJANGAN,0,0,0,0,0,0,0,0,0,0,0,11/07/2024,CANVAS,,
